2,53,0.023101,1665372281,0,912,672,2809,53,4,adsf
2,54,0.025765,1665372281,0,805,1984,2916,54,3,adsf
2,55,0.027881,1665372281,0,696,2304,3025,55,4,adsf
2,56,0.028923,1665372281,0,2640,345,3136,56,4,adsf
2,57,0.029761,1665372282,0,472,1512,3249,57,4,adsf
2,58,0.025007,1665372282,0,357,2565,3364,58,4,adsf
2,59,0.027743,1665372282,0,240,2760,3481,59,4,adsf
2,60,0.025755,1665372282,0,2176,1024,3600,60,4,adsf
2,61,0.025059,1665372282,0,2055,1320,3721,61,4,adsf
2,62,0.025252,1665372282,0,1932,1781,3844,62,3,adsf
2,63,0.027763,1665372282,0,1807,2115,3969,63,3,adsf
2,64,0.026100,1665372282,0,1680,2145,4096,64,4,adsf
2,65,0.025413,1665372282,0,4056,131,4225,65,4,adsf
2,66,0.025088,1665372282,0,3925,405,4356,66,3,adsf
2,67,0.024517,1665372282,0,3792,695,4489,67,3,adsf
2,68,0.025466,1665372282,0,3657,852,4624,68,3,adsf
2,69,0.027010,1665372282,0,3520,280,4761,69,5,adsf
2,70,0.030589,1665372282,0,3381,1500,4900,70,3,adsf
2,71,0.025913,1665372282,0,3240,1520,5041,71,4,adsf
2,72,0.025624,1665372282,0,3097,2041,5184,72,3,adsf
2,73,0.029147,1665372282,0,2952,2240,5329,73,3,adsf
2,74,0.028249,1665372282,0,2805,1920,5476,74,4,adsf
2,75,0.027428,1665372282,0,2656,1600,5625,75,4,adsf
2,76,0.024229,1665372282,0,5460,308,5776,76,3,adsf
2,77,0.025894,1665372282,0,2352,2535,5929,77,4,adsf
2,78,0.027138,1665372283,0,5152,157,6084,78,4,adsf
2,79,0.025962,1665372283,0,4995,1155,6241,79,4,adsf
2,80,0.026292,1665372283,0,1881,3600,6400,80,4,adsf
2,81,0.028012,1665372283,0,1720,3240,6561,81,4,adsf
2,82,0.027000,1665372283,0,4512,2112,6724,82,4,adsf
2,83,0.028347,1665372283,0,4347,1947,6889,83,4,adsf
2,84,0.027006,1665372283,0,4180,2745,7056,84,3,adsf
2,85,0.028222,1665372283,0,1056,6000,7225,85,5,adsf
2,86,0.030256,1665372283,0,3840,1440,7396,86,4,adsf
2,87,0.024347,1665372283,0,712,4312,7569,87,4,adsf
2,88,0.025198,1665372283,0,6897,177,7744,88,4,adsf
2,89,0.038270,1665372283,0,6720,915,7921,89,4,adsf
2,90,0.034125,1665372283,0,3136,2925,8100,90,4,adsf
2,91,0.033767,1665372283,0,6360,1920,8281,91,4,adsf
2,92,0.028426,1665372283,0,2772,5460,8464,92,4,adsf
2,93,0.029921,1665372283,0,2587,4347,8649,93,4,adsf
2,94,0.028952,1665372283,0,2400,4389,8836,94,4,adsf
2,95,0.025824,1665372283,0,5616,2000,9025,95,4,adsf
2,96,0.025650,1665372283,0,5425,1393,9216,96,4,adsf
2,97,0.024705,1665372284,0,5232,3816,9409,97,4,adsf
2,98,0.030788,1665372284,0,1632,7296,9604,98,4,adsf
2,99,0.029151,1665372284,0,4840,2520,9801,99,4,adsf
2,100,0.023595,1665372284,0,1236,5376,10000,100,4,adsf
2,101,0.027183,1665372284,0,4440,3960,10201,101,4,adsf
2,102,0.027196,1665372284,0,832,8640,10404,102,4,adsf
2,103,0.024871,1665372284,0,4032,6552,10609,103,4,adsf
2,104,0.025526,1665372284,0,7680,2640,10816,104,5,adsf
2,105,0.028044,1665372284,0,3616,5616,11025,105,4,adsf
2,106,0.024758,1665372284,0,3405,6720,11236,106,4,adsf
2,107,0.025625,1665372284,0,7047,2240,11449,107,4,adsf
2,108,0.025987,1665372284,0,11137,436,11664,108,3,adsf
2,109,0.027475,1665372284,0,10920,888,11881,109,5,adsf
2,110,0.024730,1665372284,0,10701,1356,12100,110,3,adsf
2,111,0.029382,1665372284,0,2320,9880,12321,111,6,adsf
2,112,0.025572,1665372284,0,10257,2097,12544,112,3,adsf
2,113,0.028884,1665372284,0,5727,3360,12769,113,4,adsf
2,114,0.025256,1665372284,0,9805,1165,12996,114,4,adsf
2,115,0.026797,1665372284,0,1416,2400,13225,115,4,adsf
2,116,0.024709,1665372285,0,5040,3705,13456,116,4,adsf
2,117,0.029419,1665372285,0,4807,7047,13689,117,4,adsf
2,118,0.028229,1665372285,0,13632,237,13924,118,4,adsf
2,119,0.025407,1665372285,0,8640,5160,14161,119,4,adsf
2,120,0.027439,1665372285,0,4096,8704,14400,120,4,adsf
2,121,0.031198,1665372285,0,8160,4128,14641,121,4,adsf
2,122,0.024383,1665372285,0,12672,2016,14884,122,4,adsf
2,123,0.026303,1665372285,0,7672,6480,15129,123,4,adsf
2,124,0.026455,1665372285,0,12180,2580,15376,124,4,adsf
2,125,0.027199,1665372285,0,7176,8400,15625,125,5,adsf
2,126,0.024569,1665372285,15,11680,2080,15876,126,4,adsf
2,127,0.025195,1665372285,15,2367,13455,16129,127,4,adsf
2,128,0.024896,1665372285,15,2112,13545,16384,128,4,adsf
2,129,0.027776,1665372285,15,16120,520,16641,129,4,adsf
2,130,0.030135,1665372285,15,10656,1325,16900,130,4,adsf
2,131,0.027056,1665372285,15,10395,2720,17161,131,4,adsf
2,132,0.030880,1665372285,15,5377,11137,17424,132,4,adsf
2,133,0.028802,1665372286,15,9867,3627,17689,133,4,adsf
2,134,0.028100,1665372286,15,14805,2208,17956,134,4,adsf
2,135,0.036593,1665372286,15,4576,6424,18225,135,4,adsf
2,136,0.028267,1665372286,15,4305,7425,18496,136,4,adsf
2,137,0.052539,1665372286,15,13992,552,18769,137,5,adsf
2,138,0.042935,1665372286,15,8512,9856,19044,138,4,adsf
2,139,0.035649,1665372286,15,13440,2583,19321,139,5,adsf
2,140,0.034246,1665372286,15,18816,564,19600,140,4,adsf
2,141,0.054043,1665372286,15,12880,6688,19881,141,4,adsf
2,142,0.033015,1665372286,15,12597,3861,20164,142,4,adsf
2,143,0.032732,1665372286,15,12312,8112,20449,143,5,adsf
2,144,0.057346,1665372286,15,2065,15745,20736,144,4,adsf
2,145,0.041874,1665372286,15,11736,6864,21025,145,4,adsf
2,146,0.033533,1665372286,15,6240,13653,21316,146,4,adsf
2,147,0.037975,1665372287,15,11152,10432,21609,147,4,adsf
2,148,0.032849,1665372287,15,16512,4992,21904,148,4,adsf
2,149,0.028796,1665372287,15,10560,3720,22201,149,5,adsf
2,150,0.030475,1665372287,30,10261,12096,22500,150,4,adsf
2,151,0.028974,1665372287,30,21720,915,22801,151,3,adsf
2,152,0.028388,1665372287,30,15312,2817,23104,152,4,adsf
2,153,0.027398,1665372287,30,21112,616,23409,153,4,adsf
2,154,0.029534,1665372287,30,3840,18720,23716,154,5,adsf
2,155,0.035541,1665372287,30,8736,4875,24025,155,5,adsf
2,156,0.023422,1665372287,30,14080,8788,24336,156,4,adsf
2,157,0.032270,1665372287,30,8112,3912,24649,157,4,adsf
2,158,0.027452,1665372287,30,2592,20832,24964,158,4,adsf
2,159,0.040979,1665372287,30,19240,2608,25281,159,4,adsf
2,160,0.029388,1665372287,30,18921,6441,25600,160,3,adsf
2,161,0.027234,1665372287,30,25155,323,25921,161,4,adsf
2,162,0.024549,1665372288,30,24832,1312,26244,162,4,adsf
2,163,0.029026,1665372288,30,17952,7656,26569,163,4,adsf
2,164,0.024089,1665372288,30,11520,4788,26896,164,5,adsf
2,165,0.024366,1665372288,30,17296,2704,27225,165,4,adsf
2,166,0.027777,1665372288,45,23520,1005,27556,166,4,adsf
2,167,0.032040,1665372288,45,4872,15792,27889,167,5,adsf
2,168,0.024964,1665372288,45,10192,15457,28224,168,4,adsf
2,169,0.024778,1665372288,45,22515,4563,28561,169,4,adsf
2,170,0.029501,1665372288,45,22176,4224,28900,170,5,adsf
2,171,0.027806,1665372288,45,3520,20935,29241,171,4,adsf
2,172,0.025284,1665372288,45,8832,18816,29584,172,5,adsf
2,173,0.024180,1665372288,45,14592,15015,29929,173,4,adsf
2,174,0.031469,1665372288,45,20800,7360,30276,174,4,adsf
2,175,0.030924,1665372288,45,13896,16464,30625,175,4,adsf
2,176,0.034606,1665372288,45,13545,1065,30976,176,4,adsf
2,177,0.026190,1665372289,45,26752,2896,31329,177,4,adsf
2,178,0.033796,1665372289,60,1077,24960,31684,178,4,adsf
2,179,0.029056,1665372289,60,26040,2928,32041,179,4,adsf
2,180,0.025415,1665372289,60,18676,3700,32400,180,4,adsf
2,181,0.027045,1665372289,60,11760,6840,32761,181,5,adsf
2,182,0.026417,1665372289,60,17952,12672,33124,182,4,adsf
2,183,0.027068,1665372289,60,24592,8536,33489,183,4,adsf
2,184,0.022981,1665372289,60,31680,740,33856,184,4,adsf
2,185,0.027081,1665372289,60,10296,21000,34225,185,4,adsf
2,186,0.027111,1665372289,60,23485,1885,34596,186,4,adsf
2,187,0.025539,1665372289,60,23112,4632,34969,187,4,adsf
2,188,0.024398,1665372289,60,30192,4257,35344,188,4,adsf
2,189,0.031920,1665372289,75,15355,19035,35721,189,4,adsf
2,190,0.024668,1665372289,75,14976,11424,36100,190,4,adsf
2,191,0.026338,1665372289,75,21600,7619,36481,191,4,adsf
2,192,0.024461,1665372290,75,14212,5572,36864,192,4,adsf
2,193,0.024973,1665372290,75,7272,25752,37249,193,5,adsf
2,194,0.026213,1665372290,75,27900,2364,37636,194,4,adsf
2,195,0.025328,1665372290,75,13051,18144,38025,195,4,adsf
2,196,0.029602,1665372290,75,19665,1985,38416,196,4,adsf
2,197,0.028585,1665372290,90,34632,3216,38809,197,5,adsf
2,198,0.027713,1665372290,90,5317,27360,39204,198,4,adsf
2,199,0.029655,1665372290,90,18480,9240,39601,199,5,adsf
2,200,0.033185,1665372290,90,25536,2436,40000,200,4,adsf
2,201,0.027331,1665372290,90,17680,22600,40401,201,4,adsf
2,202,0.025587,1665372290,90,24732,15840,40804,202,4,adsf
2,203,0.028802,1665372290,90,32232,2472,41209,203,4,adsf
2,204,0.024604,1665372290,90,31825,4609,41616,204,4,adsf
2,205,0.029041,1665372290,105,31416,10416,42025,205,5,adsf
2,206,0.030832,1665372291,105,23100,828,42436,206,4,adsf
2,207,0.033545,1665372291,105,30592,11440,42849,207,4,adsf
2,208,0.025804,1665372291,105,7812,30720,43264,208,5,adsf
2,209,0.025432,1665372291,105,7395,13440,43681,209,5,adsf
2,210,0.028479,1665372291,105,37696,1696,44100,210,4,adsf
2,211,0.023289,1665372291,105,37275,7008,44521,211,4,adsf
2,212,0.025521,1665372291,120,28497,13137,44944,212,4,adsf
2,213,0.026552,1665372291,120,20167,24327,45369,213,4,adsf
2,214,0.032882,1665372291,120,36000,7104,45796,214,4,adsf
2,215,0.023783,1665372291,120,27216,4400,46225,215,5,adsf
2,216,0.024711,1665372291,120,11425,31185,46656,216,4,adsf
2,217,0.024906,1665372291,120,43512,1752,47089,217,4,adsf
2,218,0.027730,1665372291,135,3552,43680,47524,218,5,adsf
2,219,0.025056,1665372291,135,42640,4480,47961,219,5,adsf
2,220,0.023814,1665372307,135,17136,23961,48400,220,4,adsf
2,221,0.025025,1665372308,135,9240,34680,48841,221,5,adsf
2,222,0.025910,1665372308,135,32512,15232,49284,222,4,adsf
2,223,0.025988,1665372308,135,23712,25896,49729,223,4,adsf
2,224,0.023408,1665372308,150,40425,3648,50176,224,4,adsf
2,225,0.025770,1665372308,150,22816,27216,50625,225,5,adsf
2,226,0.025153,1665372308,150,30720,19680,51076,226,4,adsf
2,227,0.023243,1665372308,150,30267,4640,51529,227,4,adsf
2,228,0.026507,1665372308,150,47872,3712,51984,228,4,adsf
2,229,0.023900,1665372308,165,47415,3255,52441,229,4,adsf
2,230,0.025670,1665372308,165,28896,23829,52900,230,4,adsf
2,231,0.026411,1665372308,165,37240,13720,53361,231,4,adsf
2,232,0.024841,1665372308,165,46032,7680,53824,232,3,adsf
2,233,0.024663,1665372308,165,3792,47472,54289,233,6,adsf
2,234,0.024406,1665372308,165,27040,20320,54756,234,4,adsf
2,235,0.024208,1665372309,180,35376,10824,55225,235,4,adsf
2,236,0.024673,1665372309,180,53865,473,55696,236,4,adsf
2,237,0.025451,1665372309,180,25627,30267,56169,237,4,adsf
2,238,0.024360,1665372309,180,8892,47040,56644,238,5,adsf
2,239,0.025834,1665372309,195,16320,8928,57121,239,5,adsf
2,240,0.025342,1665372309,195,7936,44800,57600,240,4,adsf
2,241,0.024073,1665372309,195,7455,50160,58081,241,5,adsf
2,242,0.023437,1665372309,195,50997,3936,58564,242,4,adsf
2,243,0.026665,1665372309,195,40807,12240,59049,243,4,adsf
2,244,0.027798,1665372309,210,50025,489,59536,244,4,adsf
2,245,0.023894,1665372309,210,49536,10200,60025,245,4,adsf
2,246,0.025804,1665372309,210,59200,988,60516,246,4,adsf
2,247,0.029742,1665372309,210,48552,12432,61009,247,4,adsf
2,248,0.025188,1665372310,225,38352,1497,61504,248,4,adsf
2,249,0.023933,1665372310,225,47560,7168,62001,249,4,adsf
2,250,0.026612,1665372310,225,19296,33600,62500,250,5,adsf
2,251,0.026541,1665372310,225,46560,1515,63001,251,4,adsf
2,252,0.025443,1665372310,240,36352,17152,63504,252,4,adsf
2,253,0.026257,1665372310,240,45552,9432,64009,253,5,adsf
2,254,0.027717,1665372310,240,55200,7845,64516,254,4,adsf
2,255,0.029779,1665372310,240,44536,19656,65025,255,4,adsf
2,256,0.025790,1665372310,255,54180,8448,65536,256,4,adsf
2,257,0.025906,1665372310,255,7392,16320,66049,257,5,adsf
2,258,0.026071,1665372310,255,53152,8512,66564,258,4,adsf
2,259,0.023422,1665372310,255,23520,41160,67081,259,5,adsf
2,260,0.024310,1665372310,270,32256,29744,67600,260,5,adsf
2,261,0.023348,1665372311,270,5320,48160,68121,261,5,adsf
2,262,0.027802,1665372311,270,51072,15456,68644,262,4,adsf
2,263,0.030593,1665372311,285,61152,5907,69169,263,4,adsf
2,264,0.023845,1665372311,285,50020,1060,69696,264,4,adsf
2,265,0.025942,1665372311,285,49491,12144,70225,265,4,adsf
2,266,0.027046,1665372311,300,48960,21660,70756,266,4,adsf
2,267,0.031214,1665372311,300,59032,12232,71289,267,4,adsf
2,268,0.024015,1665372311,300,69552,537,71824,268,4,adsf
2,269,0.023820,1665372311,300,57960,4368,72361,269,5,adsf
2,270,0.025934,1665372311,315,46816,23200,72900,270,4,adsf
2,271,0.026388,1665372311,315,56880,14768,73441,271,4,adsf
2,272,0.026595,1665372311,315,35577,15417,73984,272,4,adsf
2,273,0.024756,1665372311,330,55792,12496,74529,273,4,adsf
2,274,0.027503,1665372312,330,66300,3324,75076,274,4,adsf
2,275,0.023438,1665372312,330,44091,5600,75625,275,4,adsf
2,276,0.025676,1665372312,345,54145,6193,76176,276,4,adsf
2,277,0.026359,1665372312,345,53592,12672,76729,277,4,adsf
2,278,0.024880,1665372312,345,75597,1677,77284,278,4,adsf
2,279,0.029199,1665372312,360,75040,1120,77841,279,4,adsf
2,280,0.024749,1665372312,360,31161,37200,78400,280,4,adsf
2,281,0.025161,1665372312,360,73920,4560,78961,281,4,adsf
2,282,0.028986,1665372312,375,11077,65637,79524,282,4,adsf
2,283,0.024994,1665372312,375,72792,6936,80089,283,4,adsf
2,284,0.024818,1665372312,390,60720,17313,80656,284,4,adsf
2,285,0.023296,1665372312,390,49096,25704,81225,285,4,adsf
2,286,0.026671,1665372313,390,27765,34485,81796,286,4,adsf
2,287,0.029572,1665372313,405,70512,10047,82369,287,4,adsf
2,288,0.024276,1665372313,405,47377,27280,82944,288,4,adsf
2,289,0.025319,1665372313,405,69360,13200,83521,289,5,adsf
2,290,0.026515,1665372313,420,35616,19584,84100,290,5,adsf
2,291,0.026479,1665372313,420,80155,4123,84681,291,4,adsf
2,292,0.028690,1665372313,435,34452,21012,85264,292,4,adsf
2,293,0.026461,1665372313,435,55527,14640,85849,293,4,adsf
2,294,0.026260,1665372313,435,78400,2368,86436,294,4,adsf
2,295,0.026089,1665372313,450,54351,17951,87025,295,4,adsf
2,296,0.025058,1665372313,450,53760,30720,87616,296,5,adsf
2,297,0.029140,1665372313,465,76627,10387,88209,297,4,adsf
2,298,0.025116,1665372314,465,20757,57120,88804,298,5,adsf
2,299,0.023421,1665372314,465,87840,1200,89401,299,4,adsf
2,300,0.023576,1665372314,480,29716,48384,90000,300,5,adsf
2,301,0.026794,1665372314,480,86640,1815,90601,301,4,adsf
2,302,0.027254,1665372314,495,73632,15072,91204,302,4,adsf
2,303,0.029846,1665372314,495,49567,35640,91809,303,4,adsf
2,304,0.024960,1665372314,510,84825,6809,92416,304,4,adsf
2,305,0.024752,1665372314,510,59856,33000,93025,305,5,adsf
2,306,0.023633,1665372314,525,47740,31680,93636,306,4,adsf
2,307,0.026467,1665372314,525,82992,7512,94249,307,4,adsf
2,308,0.023848,1665372314,525,46512,34017,94864,308,4,adsf
2,309,0.030115,1665372315,540,81760,12760,95481,309,4,adsf
2,310,0.024026,1665372315,540,34221,621,96100,310,4,adsf
2,311,0.025896,1665372315,555,33600,40920,96721,311,5,adsf
2,312,0.023758,1665372315,555,22372,69120,97344,312,4,adsf
2,313,0.026476,1665372315,570,79272,15600,97969,313,4,adsf
2,314,0.026248,1665372315,570,78645,17685,98596,314,4,adsf
2,315,0.027237,1665372315,585,78016,21184,99225,315,4,adsf
2,316,0.025379,1665372315,585,77385,633,99856,316,4,adsf
2,317,0.028151,1665372315,600,76752,4487,100489,317,4,adsf
2,318,0.025615,1665372315,600,63712,15840,101124,318,4,adsf
2,319,0.031098,1665372315,615,88335,3215,101761,319,4,adsf
2,320,0.023468,1665372315,615,87696,12521,102400,320,4,adsf
2,321,0.025683,1665372316,630,100360,1288,103041,321,4,adsf
2,322,0.023528,1665372316,645,61152,26637,103684,322,4,adsf
2,323,0.026520,1665372316,645,99072,5232,104329,323,4,adsf
2,324,0.029406,1665372316,660,85120,14740,104976,324,4,adsf
2,325,0.025596,1665372316,660,24696,76704,105625,325,5,adsf
2,326,0.024142,1665372316,675,70965,33600,106276,326,4,adsf
2,327,0.027045,1665372316,675,70312,23392,106929,327,4,adsf
2,328,0.025118,1665372316,690,69657,36057,107584,328,4,adsf
2,329,0.027054,1665372316,690,95160,8040,108241,329,4,adsf
2,330,0.026150,1665372316,705,55936,28000,108900,330,4,adsf
2,331,0.027754,1665372316,720,93840,12240,109561,331,4,adsf
2,332,0.024938,1665372317,720,106932,1332,110224,332,4,adsf
2,333,0.028183,1665372317,735,41992,64672,110889,333,5,adsf
2,334,0.027316,1665372317,735,105600,4044,111556,334,4,adsf
2,335,0.025300,1665372317,750,91176,21000,112225,335,4,adsf
2,336,0.023380,1665372317,750,39985,47905,112896,336,4,adsf
2,337,0.025083,1665372317,765,103587,6147,113569,337,4,adsf
2,338,0.030698,1665372317,780,75852,18252,114244,338,4,adsf
2,339,0.027502,1665372317,780,88480,22720,114921,339,4,adsf
2,340,0.026097,1665372317,795,4116,96000,115600,340,5,adsf
2,341,0.025590,1665372317,810,73815,34263,116281,341,4,adsf
2,342,0.025960,1665372317,810,100192,5536,116964,342,4,adsf
2,343,0.024538,1665372318,825,113712,687,117649,343,4,adsf
2,344,0.026010,1665372318,840,85065,2073,118336,344,4,adsf
2,345,0.027534,1665372318,840,84376,14200,119025,345,4,adsf
2,346,0.026263,1665372318,855,97440,20160,119716,346,5,adsf
2,347,0.026256,1665372318,855,82992,1392,120409,347,4,adsf
2,348,0.027263,1665372318,870,96052,12852,121104,348,4,adsf
2,349,0.026565,1665372318,885,55440,63960,121801,349,5,adsf
2,350,0.025024,1665372318,900,30381,65856,122500,350,5,adsf
2,351,0.026463,1665372318,900,108160,9295,123201,351,4,adsf
2,352,0.030463,1665372318,915,79497,27417,123904,352,4,adsf
2,353,0.029818,1665372319,930,121407,2127,124609,353,4,adsf
2,354,0.026692,1665372319,930,91840,33088,125316,354,4,adsf
2,355,0.028363,1665372319,945,105336,20664,126025,355,4,adsf
2,356,0.024923,1665372319,960,63360,36480,126736,356,6,adsf
2,357,0.025141,1665372319,960,25432,101992,127449,357,4,adsf
2,358,0.029078,1665372319,975,88992,36672,128164,358,4,adsf
2,359,0.031070,1665372319,990,102480,24000,128881,359,4,adsf
2,360,0.025506,1665372319,1005,47641,8041,129600,360,4,adsf
2,361,0.028041,1665372319,1005,101040,21000,130321,361,4,adsf
2,362,0.025036,1665372319,1020,100317,27360,131044,362,4,adsf
2,363,0.025164,1665372319,1035,129352,1456,131769,363,4,adsf
2,364,0.024462,1665372320,1050,32340,94080,132496,364,5,adsf
2,365,0.024778,1665372320,1050,19656,54264,133225,365,5,adsf
2,366,0.024768,1665372320,1065,97405,25245,133956,366,4,adsf
2,367,0.026171,1665372320,1080,96672,27720,134689,367,4,adsf
2,368,0.028776,1665372320,1095,110592,24576,135424,368,4,adsf
2,369,0.027628,1665372320,1110,124960,7480,136161,369,4,adsf
2,370,0.029900,1665372320,1110,80256,32844,136900,370,5,adsf
2,371,0.025879,1665372320,1125,123480,13680,137641,371,4,adsf
2,372,0.032352,1665372320,1140,92977,16065,138384,372,4,adsf
2,373,0.024274,1665372320,1155,92232,44912,139129,373,4,adsf
2,374,0.026944,1665372321,1170,136800,3008,139876,374,4,adsf
2,375,0.027275,1665372321,1185,90736,46864,140625,375,4,adsf
2,376,0.030084,1665372321,1185,104640,24273,141376,376,4,adsf
2,377,0.024679,1665372321,1200,35112,104880,142129,377,5,adsf
2,378,0.024516,1665372321,1215,118237,18720,142884,378,4,adsf
2,379,0.024732,1665372321,1230,102375,759,143641,379,4,adsf
2,380,0.026901,1665372321,1245,101616,32841,144400,380,4,adsf
2,381,0.026731,1665372321,1260,86200,30400,145161,381,4,adsf
2,382,0.024489,1665372321,1275,130752,12480,145924,382,4,adsf
2,383,0.027435,1665372321,1290,114432,14112,146689,383,4,adsf
2,384,0.024473,1665372322,1290,113665,18193,147456,384,4,adsf
2,385,0.026367,1665372322,1305,112896,34104,148225,385,4,adsf
2,386,0.024089,1665372322,1320,127680,18285,148996,386,5,adsf
2,387,0.026209,1665372322,1335,81592,3112,149769,387,4,adsf
2,388,0.024996,1665372322,1350,110577,15105,150544,388,4,adsf
2,389,0.031679,1665372322,1365,109800,41400,151321,389,4,adsf
2,390,0.025089,1665372322,1380,124576,22624,152100,390,4,adsf
2,391,0.027713,1665372322,1395,123795,25203,152881,391,4,adsf
2,392,0.026824,1665372322,1410,107457,39057,153664,392,4,adsf
2,393,0.025088,1665372322,1425,138232,1576,154449,393,4,adsf
2,394,0.026113,1665372323,1440,137445,15333,155236,394,4,adsf
2,395,0.030610,1665372323,1455,136656,11256,156025,395,4,adsf
2,396,0.024805,1665372323,1470,152320,1588,156816,396,4,adsf
2,397,0.028273,1665372323,1485,135072,14616,157609,397,4,adsf
2,398,0.027191,1665372323,1500,118272,31692,158404,398,4,adsf
2,399,0.025424,1665372323,1515,117475,8899,159201,399,4,adsf
2,400,0.026451,1665372323,1530,86016,60900,160000,400,5,adsf
2,401,0.025392,1665372323,1545,131880,14760,160801,401,5,adsf
2,402,0.025534,1665372323,1560,115072,30240,161604,402,4,adsf
2,403,0.029685,1665372323,1575,83607,28560,162409,403,4,adsf
2,404,0.028886,1665372324,1590,26880,63360,163216,404,5,adsf
2,405,0.025387,1665372324,1605,128656,34000,164025,405,4,adsf
2,406,0.025520,1665372324,1620,111840,52320,164836,406,4,adsf
2,407,0.027092,1665372324,1635,37752,101640,165649,407,5,adsf
2,408,0.031523,1665372324,1650,50692,112320,166464,408,4,adsf
2,409,0.027990,1665372324,1665,93840,48015,167281,409,5,adsf
2,410,0.027678,1665372324,1695,108576,52800,168100,410,5,adsf
2,411,0.024085,1665372324,1710,157120,8320,168921,411,4,adsf
2,412,0.027090,1665372324,1725,139392,20352,169744,412,4,adsf
2,413,0.024490,1665372325,1740,155472,10056,170569,413,4,adsf
2,414,0.027318,1665372325,1755,137740,32908,171396,414,4,adsf
2,415,0.027204,1665372325,1770,88896,82800,172225,415,4,adsf
2,416,0.025350,1665372325,1785,136080,10985,173056,416,4,adsf
2,417,0.026805,1665372325,1800,152152,1672,173889,417,4,adsf
2,418,0.025490,1665372325,1830,168672,837,174724,418,4,adsf
2,419,0.026104,1665372325,1845,150480,21575,175561,419,4,adsf
2,420,0.025729,1665372325,1860,132736,35200,176400,420,4,adsf
2,421,0.027889,1665372325,1875,148800,24360,177241,421,4,adsf
2,422,0.025249,1665372325,1890,39072,86112,178084,422,5,adsf
2,423,0.026974,1665372326,1920,147112,28096,178929,423,4,adsf
2,424,0.025748,1665372326,1935,163620,12068,179776,424,4,adsf
2,425,0.025050,1665372326,1950,80496,97104,180625,425,5,adsf
2,426,0.027245,1665372326,1965,161920,17440,181476,426,4,adsf
